price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
293000.0,4,1.0,1130,8308,1.5,0.0,0.0,4,6,1130,0.0,1944,1944.0,1130,8652
597500.0,3,2.5,2620,4800,2.0,0.0,0.0,3,7,2620,0.0,2002,2002.0,2400,4756
240000.0,2,1.0,1120,45302,1.0,0.0,2.0,4,5,1120,0.0,1932,1932.0,2150,101930
284000.0,3,1.75,1800,23103,1.0,0.0,0.0,3,7,1800,0.0,1968,1968.0,1410,18163
440000.0,4,1.75,2180,10200,1.0,0.0,2.0,3,8,2000,180.0,1966,1966.0,2590,10445
340000.0,3,1.75,1960,8136,1.0,0.0,0.0,3,7,980,980.0,1948,1948.0,1070,7480
363000.0,3,1.75,1960,8136,1.0,0.0,0.0,3,7,980,980.0,1948,1948.0,1070,7480
270000.0,2,1.0,1150,3600,1.0,0.0,0.0,3,6,1150,0.0,1910,1910.0,1160,4000
365000.0,4,2.5,2800,6820,2.0,0.0,0.0,4,7,2800,0.0,1997,1997.0,2060,6820
428000.0,3,2.0,1310,2550,1.0,0.0,0.0,3,7,780,530.0,1986,1986.0,1460,5100
405000.0,3,2.5,1430,10200,1.0,0.0,0.0,3,7,1430,0.0,1960,1960.0,1470,10350
339900.0,4,2.5,2340,9748,1.0,0.0,1.0,3,8,1610,730.0,1981,1981.0,2070,8241
275000.0,3,1.0,1290,11250,1.0,0.0,0.0,3,7,1290,0.0,1956,1956.0,1410,11196
361600.0,2,1.0,760,6380,1.0,0.0,0.0,3,6,760,0.0,1941,1941.0,1590,6380
325000.0,6,2.0,2780,13950,2.5,0.0,0.0,4,7,2780,0.0,1955,1964.0,2120,13950
1050000.0,3,2.0,2090,4077,1.5,0.0,0.0,4,8,1530,560.0,1931,1931.0,2010,4132
210000.0,3,1.0,1110,7962,1.0,0.0,0.0,3,7,1110,0.0,1962,1962.0,1200,8094
258000.0,3,2.0,1790,7879,1.5,0.0,0.0,3,7,1790,0.0,1998,1998.0,1790,7879
468000.0,3,1.5,1830,9848,1.0,0.0,0.0,5,7,1830,0.0,1962,1962.0,1830,8168
710000.0,4,3.5,2850,2910,2.0,0.0,2.0,3,8,1970,880.0,1905,1905.0,1460,3880
268000.0,3,1.0,1420,6000,1.0,0.0,0.0,3,6,1420,0.0,1941,1941.0,1480,6000
115000.0,2,1.0,790,7252,1.0,0.0,0.0,3,5,790,0.0,1930,1930.0,1260,11470
500000.0,3,2.5,2300,4307,2.0,0.0,0.0,3,8,2300,0.0,1998,1998.0,2010,4307
241500.0,3,2.0,1310,7349,1.0,0.0,0.0,3,7,870,440.0,1995,1995.0,1690,6580
300000.0,3,1.0,1380,12000,1.0,0.0,0.0,3,7,1380,0.0,1963,1963.0,1890,22001
982000.0,4,2.5,2790,10289,2.0,0.0,0.0,3,9,2790,0.0,1987,1987.0,2650,10126
248500.0,3,2.5,1360,7293,2.0,0.0,0.0,3,8,1360,0.0,1988,1988.0,1540,7353
665000.0,4,2.5,2510,5936,2.0,0.0,0.0,3,9,2510,0.0,1998,1998.0,2760,6060
1220000.0,3,3.0,4560,16339,2.0,0.0,2.0,3,10,4040,520.0,2001,2001.0,2620,11561
380000.0,2,1.0,780,3910,1.0,0.0,0.0,3,6,780,0.0,1918,1918.0,1500,5060
220000.0,3,2.0,1410,7998,1.0,0.0,0.0,4,7,1410,0.0,1940,1940.0,1780,8278
631500.0,4,2.0,2530,5650,1.5,0.0,0.0,4,8,1910,620.0,1910,1910.0,1310,5750
386100.0,3,2.0,1270,6760,1.0,0.0,0.0,5,7,1270,0.0,1972,1972.0,1550,5734
1050000.0,4,4.5,3180,4606,2.0,0.0,3.0,4,9,1990,1190.0,1929,1929.0,2110,5323
650000.0,2,1.75,1450,4000,1.5,0.0,0.0,4,7,1350,100.0,1903,1903.0,1310,4000
870000.0,4,2.5,2650,12001,2.0,0.0,0.0,4,9,2650,0.0,1984,1984.0,2880,14054
380000.0,3,1.75,1240,8611,1.0,0.0,0.0,4,7,1240,0.0,1973,1973.0,1700,8037
265000.0,2,1.0,820,8423,1.0,0.0,2.0,3,6,820,0.0,1957,1957.0,1960,9140
645500.0,2,1.0,1890,5202,1.5,0.0,0.0,4,7,1890,0.0,1909,1909.0,1670,5100
570000.0,3,2.0,1270,3090,2.0,0.0,0.0,5,7,1270,0.0,1911,1911.0,1440,3090
1200000.0,4,2.5,3350,11688,1.0,0.0,2.0,3,10,1760,1590.0,1995,1995.0,4240,10804
605000.0,2,1.0,1550,3200,1.5,0.0,0.0,3,8,1550,0.0,1927,1927.0,1800,3937
199500.0,3,1.0,920,9812,1.0,0.0,0.0,4,7,920,0.0,1962,1962.0,1188,9812
445000.0,2,1.0,950,4800,1.0,0.0,0.0,3,6,950,0.0,1941,1941.0,1420,5400
495000.0,4,1.75,2040,3570,1.0,0.0,0.0,4,7,1020,1020.0,1917,1917.0,1790,4206
594000.0,4,1.75,1870,5200,2.0,0.0,0.0,4,7,1200,670.0,1937,1937.0,1790,5000
465000.0,3,1.75,1720,5280,1.0,0.0,0.0,4,8,900,820.0,1943,1943.0,1600,6000
160000.0,2,1.0,1020,13647,1.0,0.0,0.0,5,6,1020,0.0,1915,1974.0,980,8250
340000.0,4,2.5,2690,6099,2.0,0.0,0.0,3,9,2690,0.0,1998,1998.0,2520,6168
870000.0,4,2.0,3090,41147,1.0,0.0,0.0,3,7,3090,0.0,1990,1990.0,3300,34280
249000.0,3,1.5,1070,5150,1.0,0.0,0.0,4,6,1070,0.0,1940,1940.0,1020,4800
500000.0,4,2.25,2050,7201,2.0,0.0,0.0,3,8,2050,0.0,1994,1994.0,1970,7350
220000.0,3,1.5,1660,15600,2.0,0.0,0.0,3,7,1660,0.0,1981,1981.0,1660,14400
368500.0,5,1.75,2810,9360,1.0,0.0,0.0,4,7,1520,1290.0,1965,1965.0,1770,9360
439950.0,4,2.25,2460,14600,1.0,0.0,0.0,4,8,1720,740.0,1977,1977.0,2460,14600
179900.0,3,1.75,1230,12000,1.0,0.0,0.0,3,6,1230,0.0,1970,1970.0,1550,12000
490000.0,4,2.5,2360,4367,2.0,0.0,0.0,3,8,2360,0.0,2003,2003.0,2360,4868
425000.0,4,1.75,1730,11890,1.0,0.0,0.0,2,7,980,750.0,1955,1955.0,2100,12325
533300.0,4,2.5,2770,21806,2.0,0.0,0.0,3,9,2770,0.0,1991,1991.0,2500,21656
447500.0,4,2.0,1770,3332,2.0,0.0,0.0,3,7,1630,140.0,1924,1975.0,1640,4000
768000.0,5,2.75,3030,13640,2.0,0.0,0.0,4,8,3030,0.0,1980,1980.0,2500,13225
285000.0,3,1.75,2380,6000,1.5,0.0,0.0,3,7,1320,0.0,1935,1935.0,1290,6000
415000.0,4,1.5,1540,7886,2.0,0.0,0.0,3,7,1540,0.0,1967,1967.0,1550,7396
500000.0,3,2.25,1580,4379,2.0,0.0,0.0,4,8,1580,0.0,1994,1994.0,1770,4187
337000.0,4,2.5,3200,5772,2.0,0.0,0.0,3,8,3200,0.0,2003,2003.0,3010,5772
419950.0,4,2.5,2220,6800,2.0,0.0,0.0,3,7,2220,0.0,2002,2002.0,2220,5303
290000.0,4,2.75,2240,8162,2.0,0.0,0.0,5,7,1380,860.0,1946,1946.0,1550,8163
349950.0,2,1.75,1640,4176,1.0,0.0,0.0,4,7,1040,600.0,1948,1948.0,1460,5200
330000.0,3,1.5,1170,4950,1.0,0.0,0.0,4,7,1170,0.0,1960,1960.0,1570,7700
965000.0,4,2.25,3160,34560,1.0,0.0,0.0,4,10,3160,0.0,1981,1981.0,3530,38045
515000.0,3,2.5,2100,7851,2.0,0.0,0.0,3,8,2100,0.0,1986,1986.0,2100,8187
665000.0,4,2.5,2600,17388,2.0,0.0,0.0,3,9,2600,0.0,1996,1996.0,2950,11553
265000.0,3,1.75,1630,5999,1.5,0.0,0.0,4,7,1630,0.0,1985,1985.0,1540,7500
545400.0,3,2.0,2850,19200,1.0,0.0,3.0,3,8,2340,510.0,2004,2004.0,2860,18240
350000.0,4,3.0,2560,5606,2.0,0.0,0.0,3,9,2560,0.0,2004,2004.0,2667,7334
260000.0,2,1.5,980,1296,2.0,0.0,0.0,3,7,840,140.0,2001,2001.0,1100,1228
355000.0,3,2.0,2160,8091,1.5,0.0,0.0,3,8,2160,0.0,2000,2000.0,2190,8297
879000.0,3,3.0,3030,5156,1.5,0.0,0.0,4,9,2080,950.0,1929,1929.0,1910,5720
833000.0,4,3.5,3560,7178,2.0,0.0,3.0,3,10,2590,0.0,2006,2006.0,3290,6978
261590.0,2,1.0,760,6407,1.0,0.0,0.0,3,6,760,0.0,1943,1943.0,1050,8580
512500.0,3,3.0,2260,2400,2.0,0.0,0.0,3,7,2260,0.0,1909,1972.0,1320,2790
600000.0,2,1.75,1560,3200,1.0,0.0,0.0,5,7,880,680.0,1946,1946.0,2060,4940
417500.0,5,3.0,2270,6664,1.0,0.0,0.0,3,7,1340,930.0,1995,1995.0,1870,6187
970000.0,5,3.0,3480,15185,2.0,0.0,0.0,4,8,3480,0.0,1964,1964.0,3030,14257
316000.0,3,2.25,1900,7479,2.0,0.0,0.0,4,7,1900,0.0,1992,1992.0,1520,6559
397500.0,4,3.0,2350,9952,1.0,0.0,0.0,3,9,1650,700.0,1989,1989.0,2440,9100
840000.0,4,2.5,3730,9847,2.0,0.0,0.0,3,10,3730,0.0,1997,1997.0,3490,10219
312900.0,4,2.5,1630,4473,2.0,0.0,0.0,3,7,1630,0.0,2003,2003.0,1830,5082
325000.0,2,1.0,1130,6908,1.5,0.0,0.0,3,6,1130,0.0,1945,1945.0,1150,6908
680000.0,3,1.75,2140,3584,1.0,0.0,0.0,3,7,1070,1070.0,1952,1952.0,1620,4000
763000.0,4,2.5,3220,7873,2.0,0.0,0.0,3,10,3220,0.0,1994,1994.0,2610,8023
475000.0,3,2.5,1800,3300,2.0,0.0,0.0,3,7,1690,110.0,2004,2004.0,1570,4097
219000.0,2,2.5,809,940,2.0,0.0,0.0,3,7,809,0.0,2003,2003.0,1260,4240
415000.0,3,2.25,1820,9694,1.0,0.0,0.0,3,7,1240,580.0,1977,1977.0,1820,9694
90000.0,2,1.0,580,7500,1.0,0.0,0.0,3,5,580,0.0,1943,1943.0,1700,11250
220000.0,2,1.0,580,7500,1.0,0.0,0.0,3,5,580,0.0,1943,1943.0,1700,11250
616000.0,3,2.0,2900,5650,1.0,0.0,2.0,3,8,1520,1380.0,1959,1959.0,1810,6250
395350.0,2,1.0,1060,5754,1.0,0.0,0.0,4,6,1060,0.0,1917,1917.0,1460,7200
770000.0,4,3.0,2320,7200,1.0,0.0,0.0,3,7,1260,1060.0,1943,2000.0,1760,7200
840000.0,4,2.5,3450,43216,2.0,0.0,0.0,3,9,3450,0.0,2000,2000.0,3030,50481
428950.0,2,1.0,1760,4441,1.0,0.0,0.0,3,8,1310,450.0,1950,1950.0,1350,5748
800000.0,4,3.75,3370,6766,2.0,0.0,0.0,3,9,3370,0.0,2005,2005.0,3530,6766
401000.0,4,1.0,1940,5753,1.5,0.0,0.0,3,7,1940,0.0,1947,1947.0,2170,6075
303697.0,4,2.0,2520,7334,1.0,0.0,0.0,3,7,1600,920.0,1955,1955.0,2040,7937
355000.0,3,1.0,1360,8968,1.0,0.0,0.0,3,7,1360,0.0,1956,1956.0,1490,7355
350000.0,2,1.0,800,5040,1.0,0.0,0.0,3,6,800,0.0,1960,1960.0,1020,5040
754999.0,4,2.5,3010,9323,2.0,0.0,0.0,3,10,3010,0.0,1992,1992.0,2840,8413
982218.0,3,1.75,2340,5500,2.0,0.0,2.0,3,9,2340,0.0,1988,1988.0,2830,5500
406500.0,3,2.0,1780,8621,1.0,0.0,0.0,3,8,1780,0.0,1992,1992.0,2470,8542
565000.0,2,1.75,1720,3000,1.0,0.0,0.0,5,7,860,860.0,1925,1925.0,1360,4500
160000.0,2,1.0,830,4500,1.0,0.0,0.0,3,6,830,0.0,1920,1920.0,1092,5350
220000.0,3,1.0,1090,6320,1.0,0.0,0.0,3,6,890,200.0,1954,1954.0,1460,7080
970000.0,5,2.75,3500,5040,2.0,0.0,2.0,3,9,2950,550.0,1927,2007.0,1450,5040
115000.0,3,1.0,1080,6250,1.0,0.0,0.0,2,5,1080,0.0,1950,1950.0,1070,6250
124000.0,3,1.0,1080,6250,1.0,0.0,0.0,2,5,1080,0.0,1950,1950.0,1070,6250
157000.0,3,1.0,1080,6250,1.0,0.0,0.0,2,5,1080,0.0,1950,1950.0,1070,6250
183000.0,3,1.0,870,5200,1.0,0.0,0.0,5,6,870,0.0,1969,1969.0,870,5200
527000.0,4,2.5,2830,6163,2.0,0.0,0.0,3,9,2830,0.0,2000,2000.0,2730,6202
407193.0,4,2.0,1880,14653,2.0,0.0,0.0,3,8,1880,0.0,1978,1978.0,1750,14858
970000.0,4,2.75,3600,5040,2.0,0.0,0.0,3,9,2610,990.0,2004,2004.0,1590,5040
535000.0,4,2.5,2340,5600,2.0,0.0,0.0,3,7,2340,0.0,1921,2013.0,1310,5600
245000.0,3,2.0,2040,13125,1.0,0.0,0.0,3,6,810,1230.0,1910,1910.0,1460,10582
337000.0,3,1.75,1310,12750,1.0,0.0,0.0,3,7,1310,0.0,1993,1993.0,1790,13500
630000.0,3,2.0,1470,6000,1.0,0.0,0.0,3,8,1090,380.0,1950,1996.0,1880,7799
320000.0,3,1.75,1370,9900,1.0,0.0,0.0,4,7,1370,0.0,1983,1983.0,1490,9600
228500.0,3,1.0,1080,7486,1.5,0.0,0.0,3,6,990,90.0,1942,1942.0,1170,7800
293000.0,3,2.5,1990,7577,2.0,0.0,0.0,3,7,1990,0.0,1990,1990.0,1900,7152
447000.0,3,1.0,1310,7000,1.0,0.0,0.0,4,7,1310,0.0,1958,1958.0,1280,7300
226500.0,3,1.75,1640,10762,1.0,0.0,0.0,3,7,1130,510.0,1988,1988.0,1680,10259
436000.0,3,2.25,1770,8000,1.0,0.0,0.0,4,7,1350,420.0,1976,1976.0,1850,7875
451000.0,3,2.5,2050,4876,2.0,0.0,0.0,3,8,2050,0.0,2005,2005.0,2320,4065
450000.0,2,1.0,1340,7250,1.0,0.0,0.0,4,7,1340,0.0,1951,1951.0,1450,7026
635000.0,3,1.5,2240,5300,1.0,0.0,0.0,5,7,1120,1120.0,1955,1955.0,1740,7110
292500.0,2,1.0,880,17743,1.0,0.0,0.0,4,5,880,0.0,1951,1951.0,1217,13000
329900.0,3,2.5,2170,4905,2.0,0.0,0.0,3,8,2170,0.0,2004,2004.0,2300,4935
531000.0,2,1.5,1260,6660,1.5,0.0,0.0,4,7,1260,0.0,1926,1926.0,2140,4770
725000.0,3,1.75,1880,13300,1.0,0.0,0.0,3,7,1380,500.0,1967,1967.0,3550,10883
355300.0,3,2.5,1620,7410,1.0,0.0,0.0,5,7,1620,0.0,1955,1955.0,1450,8121
280000.0,3,2.5,1610,10022,2.0,0.0,0.0,3,7,1610,0.0,1996,1996.0,1820,10017
1100000.0,4,2.75,3330,9143,2.0,0.0,0.0,4,10,3330,0.0,1995,1995.0,2390,9143
605004.0,4,2.0,1370,4000,2.0,0.0,0.0,3,9,1370,0.0,1951,1994.0,2010,5720
260000.0,2,1.0,690,6000,1.0,0.0,0.0,3,6,690,0.0,1949,1949.0,840,3030
748000.0,4,2.5,3170,4979,2.0,0.0,0.0,4,7,2570,600.0,1925,1925.0,2060,5000
776000.0,2,2.0,1990,6180,1.0,0.0,0.0,4,7,1010,980.0,1941,1941.0,1470,5150
425000.0,4,1.0,1080,6095,1.5,0.0,0.0,4,6,1080,0.0,1924,1924.0,1200,5060
230000.0,4,1.0,1870,14703,1.5,0.0,0.0,3,6,1090,780.0,1928,1928.0,1650,6045
418000.0,3,1.75,1670,12075,1.0,0.0,0.0,3,7,1370,300.0,1958,1958.0,1800,12123
440000.0,4,2.5,2800,28254,2.0,0.0,0.0,3,9,2800,0.0,2001,2001.0,2530,4694
858450.0,5,2.75,3460,7977,2.0,0.0,0.0,3,9,3460,0.0,2011,2011.0,3390,6630
390000.0,3,2.0,1930,12443,1.0,0.0,0.0,3,7,1930,0.0,1969,1969.0,1400,12183
957000.0,4,3.0,2370,3836,2.0,0.0,0.0,3,9,1750,620.0,1969,2008.0,1690,4698
507000.0,3,1.0,1180,6000,1.0,0.0,0.0,3,7,1180,0.0,1950,1950.0,1680,6000
575000.0,2,1.0,1320,4750,1.5,0.0,0.0,4,7,1320,0.0,1928,1928.0,1360,2873
700000.0,3,1.75,1350,4000,1.5,0.0,0.0,4,7,1350,0.0,1925,1925.0,1880,4000
239950.0,2,1.5,1068,1452,2.0,0.0,0.0,3,7,1068,0.0,1990,1990.0,1078,1357
253000.0,3,1.0,1580,8240,1.0,0.0,0.0,4,7,1040,540.0,1978,1978.0,1480,9200
540000.0,4,1.0,1690,3417,1.5,0.0,0.0,3,7,1690,0.0,1907,1907.0,1970,4800
805000.0,4,2.5,3960,38615,2.0,0.0,0.0,3,10,3960,0.0,2000,2000.0,3290,43560
920000.0,4,3.25,2420,4000,1.5,0.0,0.0,5,9,1870,550.0,1911,1911.0,1810,4000
496600.0,3,2.5,1910,5562,2.0,0.0,0.0,3,8,1910,0.0,1988,1988.0,1940,4647
246000.0,3,2.25,1440,10500,1.0,0.0,0.0,3,8,1130,310.0,1983,1983.0,1510,8125
350000.0,5,3.0,2320,8400,1.0,0.0,0.0,3,7,1510,810.0,1963,1963.0,1200,4800
585000.0,3,2.0,1670,4572,1.5,0.0,0.0,3,8,1670,0.0,1931,1931.0,1480,4890
450000.0,3,1.75,1390,11700,1.0,0.0,0.0,4,7,1390,0.0,1966,1966.0,1060,8686
746000.0,3,2.5,2620,8950,2.0,0.0,0.0,3,9,2620,0.0,1992,1992.0,2850,8809
598555.0,3,2.5,3040,7880,2.0,0.0,0.0,3,9,3040,0.0,2004,2004.0,3040,7880
820000.0,3,2.5,2990,10711,1.0,1.0,4.0,3,9,1560,1430.0,1976,1991.0,2870,11476
266500.0,3,2.25,1740,5460,1.0,0.0,0.0,3,7,1210,530.0,1998,1998.0,1740,7500
625000.0,3,2.75,2240,3600,2.5,0.0,0.0,3,7,1650,590.0,1901,1901.0,1716,3120
243500.0,4,2.0,1610,6200,1.0,0.0,0.0,4,7,1610,0.0,1979,1979.0,1610,7500
340000.0,2,1.0,700,5829,1.0,0.0,0.0,3,6,700,0.0,1945,1945.0,1160,6700
559950.0,5,3.0,2730,9519,1.0,0.0,0.0,3,8,1670,1060.0,2014,2014.0,1150,9519
315000.0,3,2.75,1780,15114,1.0,0.0,0.0,3,7,1080,700.0,1980,1980.0,1792,10155
800000.0,3,3.0,2060,3200,2.0,0.0,0.0,3,8,2060,0.0,1907,1907.0,1760,2669
550000.0,3,2.25,1360,5111,1.5,0.0,0.0,5,7,1360,0.0,1934,1934.0,1900,5111
465000.0,3,2.0,1430,14250,1.0,0.0,0.0,3,7,1430,0.0,1953,1953.0,1530,11475
465000.0,3,2.25,1840,5752,2.0,0.0,0.0,3,7,1840,0.0,2003,2003.0,1670,2462
710000.0,4,2.25,2000,8068,2.0,0.0,0.0,5,8,2000,0.0,1976,1976.0,2080,7837
505000.0,3,2.5,1820,11012,2.0,0.0,0.0,3,8,1820,0.0,1988,1988.0,1860,7767
690000.0,3,1.75,2330,16300,2.0,0.0,0.0,3,9,2330,0.0,1964,1964.0,2330,16300
217500.0,2,2.0,1070,8400,1.0,0.0,0.0,4,7,1070,0.0,1980,1980.0,1430,8190
500000.0,2,1.0,930,3750,1.0,0.0,0.0,4,7,930,0.0,1909,1909.0,1740,4300
325000.0,2,2.0,1040,5796,1.0,0.0,2.0,4,6,1040,0.0,1921,1921.0,2300,5796
500000.0,4,2.25,1960,12436,2.0,0.0,0.0,3,8,1960,0.0,1984,1984.0,1960,12436
924000.0,3,1.5,2200,5000,1.5,0.0,0.0,3,9,2200,0.0,1932,1932.0,2860,5000
345000.0,2,1.5,830,1034,2.0,0.0,0.0,3,8,830,0.0,2009,2009.0,1130,2534
825000.0,4,3.5,3920,11086,2.0,0.0,0.0,3,10,3920,0.0,1999,1999.0,3740,10880
599000.0,3,2.0,2560,14680,1.0,0.0,0.0,3,8,1330,1230.0,1987,1987.0,2390,13848
211000.0,3,1.5,1350,7620,1.0,0.0,0.0,5,6,1350,0.0,1941,1941.0,1350,7620
425000.0,4,2.25,1240,21190,1.0,0.0,0.0,3,8,910,330.0,1974,1974.0,1760,8200
750000.0,4,2.75,3210,8520,1.0,0.0,2.0,4,7,1810,1400.0,1976,1976.0,2450,7360
479000.0,3,2.5,1690,3322,2.0,0.0,0.0,3,7,1690,0.0,2003,2003.0,1650,3446
612500.0,4,2.5,2550,10623,2.0,0.0,0.0,3,9,2550,0.0,1992,1992.0,2750,8100
605000.0,5,1.75,3240,34510,2.0,0.0,0.0,4,7,2690,550.0,1963,1963.0,2650,28250
710000.0,4,2.5,3060,5000,2.0,0.0,0.0,3,9,3060,0.0,2006,2006.0,2870,5548
295000.0,3,2.5,1690,8564,2.0,0.0,0.0,4,7,1690,0.0,1992,1992.0,1690,7532
275250.0,3,2.25,1520,7199,2.0,0.0,0.0,4,7,1520,0.0,1992,1992.0,1410,6751
250000.0,4,2.5,2040,5770,2.0,0.0,0.0,3,7,2040,0.0,1994,1994.0,1570,6753
709000.0,3,2.0,2360,18000,1.0,0.0,0.0,4,8,2180,180.0,1951,1951.0,2600,17300
399500.0,4,1.75,1360,4840,1.5,0.0,0.0,4,7,1360,0.0,1928,1928.0,1320,4840
225000.0,3,2.5,2000,9202,2.0,0.0,0.0,4,7,2000,0.0,1992,1992.0,1750,7827
500000.0,3,2.5,1650,4648,2.0,0.0,0.0,3,8,1650,0.0,2001,2001.0,1800,5637
364900.0,3,3.0,2500,8304,2.0,0.0,0.0,3,8,2500,0.0,1997,1997.0,2290,7855
356000.0,3,1.5,1140,7500,1.0,0.0,0.0,3,7,1140,0.0,1976,1976.0,1380,7500
616750.0,3,1.5,2140,47743,1.5,0.0,0.0,3,9,2140,0.0,1978,1978.0,1060,6016
755000.0,3,2.75,2870,6600,2.0,0.0,2.0,3,8,2870,0.0,1984,1984.0,2570,7925
327500.0,2,1.0,830,8183,1.0,0.0,0.0,5,6,830,0.0,1950,1950.0,1180,8184
605000.0,3,2.25,1960,10139,2.0,0.0,0.0,3,8,1960,0.0,1984,1984.0,2080,9753
179950.0,4,1.5,1130,5200,1.0,0.0,0.0,3,6,1130,0.0,1968,1968.0,1140,5200
633000.0,5,2.75,3630,30570,2.0,0.0,0.0,3,11,3630,0.0,2000,2000.0,3620,41965
349950.0,4,2.0,1764,15600,1.0,0.0,0.0,5,7,1764,0.0,1942,1942.0,1490,22387
1080000.0,3,2.75,2770,5800,1.0,0.0,0.0,4,8,1650,1120.0,1959,1959.0,2340,5800
425000.0,3,2.5,2650,12247,2.0,0.0,0.0,3,9,2650,0.0,2002,2002.0,2920,8965
990000.0,3,2.75,2500,6350,2.0,0.0,0.0,5,9,2370,130.0,1979,1979.0,2090,5454
410000.0,3,1.0,2710,19000,2.0,0.0,3.0,4,7,2710,0.0,1950,1950.0,2150,19000
590000.0,3,2.25,2490,8800,2.0,0.0,0.0,4,8,2490,0.0,1975,1975.0,2690,10000
242000.0,3,1.75,1500,7560,1.0,0.0,0.0,3,7,1500,0.0,1979,1979.0,1500,7560
775000.0,3,2.0,1160,13747,1.0,0.0,0.0,5,5,580,580.0,1931,1931.0,2961,16320
680000.0,4,1.5,1880,6200,1.0,0.0,2.0,5,8,1440,440.0,1954,1954.0,2070,6500
217000.0,3,2.5,1340,4200,2.0,0.0,0.0,3,7,1340,0.0,2002,2002.0,990,4520
395000.0,3,2.5,1960,3953,2.0,0.0,0.0,3,8,1960,0.0,1999,1999.0,1690,3593
572500.0,3,2.25,2030,9791,1.0,0.0,0.0,4,8,1500,530.0,1984,1984.0,2030,11031
559900.0,5,3.0,2200,6380,1.0,0.0,0.0,3,7,1440,760.0,1987,1987.0,1960,5800
845000.0,3,2.0,2540,4750,1.5,0.0,0.0,5,9,1840,700.0,1930,1930.0,2190,4750
241000.0,3,2.0,1520,7131,1.0,0.0,0.0,3,8,1520,0.0,1993,1993.0,1890,7379
475000.0,3,1.75,1340,2805,1.5,0.0,0.0,3,7,1340,0.0,1919,1919.0,1650,2805
575000.0,2,1.5,1400,5810,2.0,0.0,0.0,3,7,1400,0.0,1940,1940.0,1470,3920
475000.0,4,1.5,1580,10260,1.0,0.0,0.0,4,7,1030,550.0,1955,1955.0,1520,7000
600000.0,2,1.0,2120,6897,1.0,0.0,0.0,4,7,1060,1060.0,1923,1923.0,1900,4462
515000.0,2,1.0,1640,5200,1.0,0.0,0.0,4,7,1040,600.0,1937,1937.0,1780,5040
425000.0,3,2.25,1890,8400,1.0,0.0,0.0,3,8,1520,0.0,1977,1977.0,1830,7980
565000.0,4,2.0,1710,3875,1.5,0.0,0.0,4,7,1710,0.0,1907,1907.0,1710,3812
498000.0,2,2.0,1140,8282,1.0,0.0,0.0,3,6,1140,0.0,1924,2009.0,1650,9000
739000.0,4,3.0,2720,3800,2.0,0.0,0.0,5,8,1800,920.0,1919,1919.0,1940,4001
355000.0,2,1.75,1650,4000,1.0,0.0,0.0,4,7,950,700.0,1947,1947.0,1060,4110
263000.0,3,1.75,1790,7485,1.0,0.0,0.0,4,8,1330,460.0,1979,1979.0,1970,8097
375000.0,4,1.75,1680,6834,1.5,0.0,0.0,3,7,1680,0.0,1948,1948.0,950,7425
322000.0,3,1.75,2200,12231,1.0,0.0,0.0,4,7,1250,950.0,1964,1964.0,2200,9825
325000.0,2,1.0,830,5100,1.0,0.0,0.0,3,6,830,0.0,1941,1941.0,1050,5100
290000.0,2,1.0,770,4800,1.0,0.0,0.0,3,7,770,0.0,1943,1943.0,1390,4800
809950.0,4,2.5,3280,6181,2.0,0.0,0.0,3,10,3280,0.0,2001,2001.0,3110,7570
969500.0,3,3.25,2080,3025,2.0,0.0,2.0,4,8,1220,860.0,1984,1984.0,2680,6518
665000.0,4,2.5,2790,43091,2.0,0.0,0.0,4,9,2790,0.0,1989,1989.0,2750,35290
635000.0,5,3.5,4150,13232,2.0,0.0,0.0,3,11,4150,0.0,2006,2006.0,3840,15121
272450.0,3,2.25,1780,7332,2.0,0.0,0.0,3,7,1780,0.0,1987,1987.0,1510,7625
427000.0,4,1.75,1460,9750,1.0,0.0,0.0,4,7,1460,0.0,1967,1967.0,1820,9840
261500.0,3,1.0,1410,8174,1.0,0.0,0.0,3,8,1410,0.0,1958,1958.0,1500,8058
488800.0,4,2.25,2170,9665,1.0,0.0,0.0,4,8,1300,870.0,1976,1976.0,2170,12054
340000.0,2,1.0,690,5200,1.0,0.0,0.0,3,6,690,0.0,1918,1918.0,1380,5700
398950.0,4,3.0,3000,10297,2.0,0.0,0.0,3,8,3000,0.0,2003,2003.0,2520,8366
217000.0,3,1.0,870,5200,1.0,0.0,0.0,5,6,870,0.0,1969,1969.0,1020,5200
160000.0,4,1.0,1540,7350,1.0,0.0,0.0,4,6,770,770.0,1969,1969.0,910,8000
447000.0,3,1.0,1270,8800,1.0,0.0,0.0,3,7,1270,0.0,1968,1968.0,1560,8250
765000.0,3,1.75,2190,6450,1.0,0.0,0.0,3,8,1480,710.0,1957,1957.0,2190,6450
445000.0,4,2.5,2790,8111,2.0,0.0,0.0,3,9,2480,310.0,2004,2004.0,2550,7634
310000.0,3,1.0,1510,6000,1.0,0.0,0.0,3,8,1170,340.0,1953,1953.0,1125,6000
380000.0,2,1.75,1800,7191,1.0,0.0,3.0,4,7,990,810.0,1952,1952.0,1940,7400
325000.0,4,1.0,2410,6975,1.0,0.0,0.0,3,7,1510,900.0,1957,1957.0,1880,6255
